species_id,flavor_text,language,version
70,"It spits out
POISONPOWDER to
immobilize theenemy and then
finishes it with
a spray of ACID.",en,blue
70,"When hungry, it
swallows anything
that moves. Itshapless prey is
melted inside by
strong acids.",en,yellow
70,"Even though it is
filled with ACID,
it does not meltbecause it also
oozes a neutral­
izing fluid.",en,gold
70,"If its prey is
bigger than its
mouth, it slicesup the victim with
sharp leaves, then
eats every morsel.",en,silver
70,"When it's hungry,
it swings its
razor-sharpleaves, slicing up
any unlucky object
nearby for food.",en,crystal
70,"WEEPINBELL has a large hook on its rear
end. At night, the POKéMON hooks on to
a tree branch and goes to sleep.If it moves around in its sleep, it may
wake up to find itself on the ground.",en,ruby
70,"WEEPINBELL has a large hook on its rear
end. At night, the POKéMON hooks on to
a tree branch and goes to sleep.If it moves around in its sleep, it may
wake up to find itself on the ground.",en,sapphire
70,"At night, a WEEPINBELL hangs on to a tree
branch with its hooked rear and sleeps.
If it moves around in its sleep, it may
wake up to find itself on the ground.",en,emerald
70,"The leafy parts act as cutters for
slashing foes. It spits a fluid that
dissolves everything.",en,firered
70,"It spits out POISONPOWDER to immobilize
the enemy and then finishes it with a
spray of ACID.",en,leafgreen
70,"A Pokémon that appears to be a
plant. It captures unwary prey by
dousing them with a toxic powder.",en,diamond
70,"A Pokémon that appears to be a
plant. It captures unwary prey by
dousing them with a toxic powder.",en,pearl
70,"A Pokémon that appears to be a
plant. It captures unwary prey by
dousing them with a toxic powder.",en,platinum
70,"Even though it is filled with acid,
it does not melt because it also
oozes a protective fluid.",en,heartgold
70,"If its prey is bigger than its
mouth, it slices up the victim with
sharp leaves, then eats every morsel.",en,soulsilver
70,"A Pokémon that appears to be a
plant. It captures unwary prey by
dousing them with a toxic powder.",en,black
70,"A Pokémon that appears to be a
plant. It captures unwary prey by
dousing them with a toxic powder.",en,white
70,"A Pokémon that appears to be a
plant. It captures unwary prey by
dousing them with a toxic powder.",en,black-2
70,"A Pokémon that appears to be a
plant. It captures unwary prey by
dousing them with a toxic powder.",en,white-2
70,"The leafy parts act as cutters for slashing foes.
It spits a fluid that dissolves everything.",en,x
70,"It spits out Poison Powder to immobilize the enemy
and then finishes it with a spray of Acid.",en,y
70,"Weepinbell has a large hook on its rear end. At night, the
Pokémon hooks on to a tree branch and goes to sleep.
If it moves around in its sleep, it may wake up to find itself
on the ground.",en,omega-ruby
70,"Weepinbell has a large hook on its rear end. At night, the
Pokémon hooks on to a tree branch and goes to sleep.
If it moves around in its sleep, it may wake up to find itself
on the ground.",en,alpha-sapphire
70,"When hungry, it swallows anything that moves.
Its hapless prey is dissolved by strong acids.",en,lets-go-pikachu
70,"When hungry, it swallows anything that moves.
Its hapless prey is dissolved by strong acids.",en,lets-go-eevee
71,"Said to live in
huge colonies
deep in jungles,although no one
has ever returned
from there.",en,red
71,"Said to live in
huge colonies
deep in jungles,although no one
has ever returned
from there.",en,blue
71,"Lures prey with
the sweet aroma of
honey. Swallowedwhole, the prey is
melted in a day,
bones and all.",en,yellow
71,"ACID that has dis­
solved many prey
becomes sweeter,making it even
more effective at
attracting prey.",en,gold
71,"This horrifying
plant POKéMON at­
tracts prey witharomatic honey,
then melts them in
its mouth.",en,silver
71,"Once ingested into
this POKéMON's
body, even thehardest object
will melt into
nothing.",en,crystal
71,"VICTREEBEL has a long vine that
extends from its head. This vine is
waved and flicked about as if it werean animal to attract prey. When an
unsuspecting prey draws near, this
POKéMON swallows it whole.",en,ruby
71,"VICTREEBEL has a long vine that
extends from its head. This vine is
waved and flicked about as if it werean animal to attract prey. When an
unsuspecting prey draws near, this
POKéMON swallows it whole.",en,sapphire
71,"The long vine extending from its head is
waved about as if it were a living thing to
attract prey. When an unsuspecting victim
approaches, it is swallowed whole.",en,emerald
71,"Lures prey into its mouth with a honeylike
aroma. The helpless prey is melted with
a dissolving fluid.",en,firered
71,"Said to live in huge colonies deep in
jungles, although no one has ever
returned from there.",en,leafgreen
71,"It pools in its mouth a fluid with
a honeylike scent, which is really
an acid that dissolves anything.",en,diamond
71,"It pools in its mouth a fluid with
a honeylike scent, which is really
an acid that dissolves anything.",en,pearl
71,"It pools in its mouth a fluid with
a honeylike scent, which is really
an acid that dissolves anything.",en,platinum
71,"Acid that has dissolved many prey
becomes sweeter, making it even
more effective at attracting prey.",en,heartgold
71,"This horrifying plant Pokémon attracts
prey with aromatic honey,
then melts them in its mouth.",en,soulsilver
71,"It pools in its mouth a fluid with
a honeylike scent, which is really
an acid that dissolves anything.",en,black
71,"It pools in its mouth a fluid with
a honeylike scent, which is really
an acid that dissolves anything.",en,white
71,"It pools in its mouth a fluid with
a honey-like scent, which is really
an acid that dissolves anything.",en,black-2
71,"It pools in its mouth a fluid with
a honey-like scent, which is really
an acid that dissolves anything.",en,white-2
71,"Said to live in huge colonies deep in jungles,
although no one has ever returned from there.",en,x
71,"Once ingested into this Pokémon’s body,
even the hardest object will melt into nothing.",en,y
71,"Victreebel has a long vine that extends from its head.
This vine is waved and flicked about as if it were an animal to
attract prey. When an unsuspecting prey draws near, this
Pokémon swallows it whole.",en,omega-ruby
71,"Victreebel has a long vine that extends from its head.
This vine is waved and flicked about as if it were an animal
to attract prey. When an unsuspecting prey draws near,
this Pokémon swallows it whole.",en,alpha-sapphire
71,"Lures prey with the sweet aroma of honey.
Swallowed whole, the prey is dissolved in a day,
bones and all.",en,lets-go-pikachu
71,"Lures prey with the sweet aroma of honey.
Swallowed whole, the prey is dissolved in a day,
bones and all.",en,lets-go-eevee
72,"Drifts in shallow
seas. Anglers who
hook them byaccident are
often punished by
its stinging acid.",en,red
72,"Drifts in shallow
seas. Anglers who
hook them byaccident are
often punished by
its stinging acid.",en,blue
72,"It can sometimes
be found all dry
and shriveled upon a beach. Toss
it back into the
sea to revive it.",en,yellow
72,"When the tide goes
out, dehydrated
TENTACOOL remainscan be found
washed up on the
shore.",en,gold
72,"It drifts aimless­
ly in waves. Very
difficult to seein water, it may
not be noticed
until it stings.",en,silver
72,"As it floats along
on the waves, it
uses its toxicfeelers to stab
anything it
touches.",en,crystal
72,"TENTACOOL’s body is largely composed
of water. If it is removed from the
sea, it dries up like parchment.If this POKéMON happens to become
dehydrated, put it back into the sea.",en,ruby
72,"TENTACOOL absorbs sunlight and
refracts it using water inside its body
to convert it into beam energy.This POKéMON shoots beams from its
crystal-like eyes.",en,sapphire
72,"Its body is almost entirely composed of
water. It ensnares its foe with its two
long tentacles, then stabs with the poison
stingers at their tips.",en,emerald
72,"Its eyes are as transparent as crystals.
From them, it shoots mysterious
beams of light.",en,firered
72,"Drifts in shallow seas. Anglers who hook
them by accident are often punished by
their stingers.",en,leafgreen
72,"Its body is virtually composed of
water. It shoots strange beams
from its crystal-like eyes.",en,diamond
72,"It drifts in sea currents.
Countless fishermen are
hurt by its poison stingers.",en,pearl
72,"Because its body is almost entirely
composed of water, it shrivels up if
it is washed ashore.",en,platinum
72,"When the tide goes out, dehydrated
TENTACOOL remains can be found
washed up on the shore.",en,heartgold
72,"It drifts aimlessly in waves. Very
difficult to see in water, it may
not be noticed until it stings.",en,soulsilver
72,"Because its body is almost entirely
composed of water, it shrivels up if
it is washed ashore.",en,black
72,"Because its body is almost entirely
composed of water, it shrivels up if
it is washed ashore.",en,white
72,"Because its body is almost entirely
composed of water, it shrivels up if
it is washed ashore.",en,black-2
72,"Because its body is almost entirely
composed of water, it shrivels up if
it is washed ashore.",en,white-2
72,"Its body is virtually composed of water. It shoots
strange beams from its crystal-like eyes.",en,x
72,"Drifts in shallow seas. Anglers who hook them by
accident are often punished by their stingers.",en,y
72,"Tentacool’s body is largely composed of water. If it is removed
from the sea, it dries up like parchment. If this Pokémon
happens to become dehydrated, put it back into the sea.",en,omega-ruby
72,"Tentacool absorbs sunlight and refracts it using water inside
its body to convert it into beam energy. This Pokémon shoots
beams from the small round organ above its eyes.",en,alpha-sapphire
