id,name,order,gender_rate,capture_rate,base_happiness,is_baby,is_legendary,is_mythical,hatch_counter,has_gender_differences,forms_switchable,color,shape,evolves_from_species,evolution_chain_url,habitat,generation
946,bramblin,974,4,190,50.0,False,False,False,20.0,False,False,brown,ball,,https://pokeapi.co/api/v2/evolution-chain/495/,,generation-ix
947,brambleghast,975,4,45,50.0,False,False,False,20.0,False,False,brown,ball,bramblin,https://pokeapi.co/api/v2/evolution-chain/495/,,generation-ix
948,toedscool,1006,4,190,50.0,False,False,False,20.0,False,False,yellow,legs,,https://pokeapi.co/api/v2/evolution-chain/496/,,generation-ix
949,toedscruel,1007,4,90,50.0,False,False,False,20.0,False,False,black,tentacles,toedscool,https://pokeapi.co/api/v2/evolution-chain/496/,,generation-ix
950,klawf,962,4,120,50.0,False,False,False,35.0,False,False,red,armor,,https://pokeapi.co/api/v2/evolution-chain/497/,,generation-ix
951,capsakid,938,4,190,50.0,False,False,False,20.0,False,False,green,upright,,https://pokeapi.co/api/v2/evolution-chain/498/,,generation-ix
952,scovillain,939,4,75,50.0,False,False,False,20.0,False,False,green,upright,capsakid,https://pokeapi.co/api/v2/evolution-chain/498/,,generation-ix
953,rellor,922,4,190,50.0,False,False,False,20.0,False,False,brown,armor,,https://pokeapi.co/api/v2/evolution-chain/499/,,generation-ix
954,rabsca,923,4,45,50.0,False,False,False,20.0,False,False,green,armor,rellor,https://pokeapi.co/api/v2/evolution-chain/499/,,generation-ix
955,flittle,926,4,120,50.0,False,False,False,20.0,False,False,yellow,legs,,https://pokeapi.co/api/v2/evolution-chain/500/,,generation-ix
956,espathra,927,4,60,50.0,False,False,False,20.0,False,False,yellow,upright,flittle,https://pokeapi.co/api/v2/evolution-chain/500/,,generation-ix
957,tinkatink,1000,8,190,50.0,False,False,False,20.0,False,False,pink,humanoid,,https://pokeapi.co/api/v2/evolution-chain/501/,,generation-ix
958,tinkatuff,1001,8,90,50.0,False,False,False,20.0,False,False,pink,humanoid,tinkatink,https://pokeapi.co/api/v2/evolution-chain/501/,,generation-ix
959,tinkaton,1002,8,45,50.0,False,False,False,20.0,False,False,pink,humanoid,tinkatuff,https://pokeapi.co/api/v2/evolution-chain/501/,,generation-ix
960,wiglett,929,4,255,50.0,False,False,False,20.0,False,False,white,blob,,https://pokeapi.co/api/v2/evolution-chain/502/,,generation-ix
961,wugtrio,930,4,50,50.0,False,False,False,20.0,False,False,red,blob,wiglett,https://pokeapi.co/api/v2/evolution-chain/502/,,generation-ix
962,bombirdier,959,4,25,50.0,False,False,False,35.0,False,False,white,wings,,https://pokeapi.co/api/v2/evolution-chain/503/,,generation-ix
963,finizen,933,4,200,50.0,False,False,False,40.0,False,False,blue,fish,,https://pokeapi.co/api/v2/evolution-chain/504/,,generation-ix
964,palafin,934,4,45,50.0,False,False,False,40.0,False,False,blue,fish,finizen,https://pokeapi.co/api/v2/evolution-chain/504/,,generation-ix
965,varoom,942,4,190,50.0,False,False,False,20.0,False,False,gray,legs,,https://pokeapi.co/api/v2/evolution-chain/505/,,generation-ix
966,revavroom,943,4,75,50.0,False,False,False,20.0,False,False,gray,legs,varoom,https://pokeapi.co/api/v2/evolution-chain/505/,,generation-ix
967,cyclizar,953,4,190,50.0,False,False,False,30.0,False,False,green,quadruped,,https://pokeapi.co/api/v2/evolution-chain/506/,,generation-ix
968,orthworm,944,4,25,50.0,False,False,False,35.0,False,False,pink,squiggle,,https://pokeapi.co/api/v2/evolution-chain/507/,,generation-ix
969,glimmet,966,4,70,50.0,False,False,False,30.0,False,False,blue,ball,,https://pokeapi.co/api/v2/evolution-chain/508/,,generation-ix
970,glimmora,967,4,25,50.0,False,False,False,30.0,False,False,blue,ball,glimmet,https://pokeapi.co/api/v2/evolution-chain/508/,,generation-ix
971,greavard,924,4,120,50.0,False,False,False,20.0,False,False,white,quadruped,,https://pokeapi.co/api/v2/evolution-chain/509/,,generation-ix
972,houndstone,925,4,60,50.0,False,False,False,20.0,False,False,white,quadruped,greavard,https://pokeapi.co/api/v2/evolution-chain/509/,,generation-ix
973,flamigo,961,4,100,50.0,False,False,False,20.0,False,False,pink,wings,,https://pokeapi.co/api/v2/evolution-chain/510/,,generation-ix
974,cetoddle,947,4,150,50.0,False,False,False,25.0,False,False,white,upright,,https://pokeapi.co/api/v2/evolution-chain/511/,,generation-ix
975,cetitan,948,4,50,50.0,False,False,False,25.0,False,False,white,upright,cetoddle,https://pokeapi.co/api/v2/evolution-chain/511/,,generation-ix
976,veluza,932,4,100,50.0,False,False,False,20.0,False,False,gray,fish,,https://pokeapi.co/api/v2/evolution-chain/512/,,generation-ix
977,dondozo,931,4,25,50.0,False,False,False,40.0,False,False,blue,fish,,https://pokeapi.co/api/v2/evolution-chain/513/,,generation-ix
978,tatsugiri,952,4,100,50.0,False,False,False,35.0,False,False,pink,fish,,https://pokeapi.co/api/v2/evolution-chain/514/,,generation-ix
979,annihilape,1010,4,45,50.0,False,False,False,20.0,False,False,gray,humanoid,primeape,https://pokeapi.co/api/v2/evolution-chain/24/,,generation-ix
980,clodsire,1009,4,90,50.0,False,False,False,20.0,False,False,brown,quadruped,wooper,https://pokeapi.co/api/v2/evolution-chain/96/,,generation-ix
981,farigiraf,928,4,45,50.0,False,False,False,20.0,False,False,brown,quadruped,girafarig,https://pokeapi.co/api/v2/evolution-chain/101/,,generation-ix
982,dudunsparce,917,4,45,50.0,False,False,False,20.0,False,False,yellow,squiggle,dunsparce,https://pokeapi.co/api/v2/evolution-chain/103/,,generation-ix
983,kingambit,1008,4,25,50.0,False,False,False,20.0,False,False,black,humanoid,bisharp,https://pokeapi.co/api/v2/evolution-chain/317/,,generation-ix
984,great-tusk,978,-1,30,0.0,False,False,False,50.0,False,False,purple,quadruped,,https://pokeapi.co/api/v2/evolution-chain/515/,,generation-ix
985,scream-tail,982,-1,50,0.0,False,False,False,50.0,False,False,pink,upright,,https://pokeapi.co/api/v2/evolution-chain/516/,,generation-ix
986,brute-bonnet,979,-1,50,0.0,False,False,False,50.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/517/,,generation-ix
987,flutter-mane,983,-1,30,0.0,False,False,False,50.0,False,False,gray,wings,,https://pokeapi.co/api/v2/evolution-chain/518/,,generation-ix
988,slither-wing,984,-1,30,0.0,False,False,False,50.0,False,False,red,quadruped,,https://pokeapi.co/api/v2/evolution-chain/519/,,generation-ix
989,sandy-shocks,981,-1,30,0.0,False,False,False,50.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/520/,,generation-ix
990,iron-treads,986,-1,30,0.0,False,False,False,50.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/521/,,generation-ix
991,iron-bundle,992,-1,50,0.0,False,False,False,50.0,False,False,red,upright,,https://pokeapi.co/api/v2/evolution-chain/522/,,generation-ix
992,iron-hands,989,-1,50,0.0,False,False,False,50.0,False,False,gray,humanoid,,https://pokeapi.co/api/v2/evolution-chain/523/,,generation-ix
993,iron-jugulis,990,-1,30,0.0,False,False,False,50.0,False,False,blue,upright,,https://pokeapi.co/api/v2/evolution-chain/524/,,generation-ix
994,iron-moth,988,-1,30,0.0,False,False,False,50.0,False,False,yellow,bug-wings,,https://pokeapi.co/api/v2/evolution-chain/525/,,generation-ix
995,iron-thorns,991,-1,30,0.0,False,False,False,50.0,False,False,green,upright,,https://pokeapi.co/api/v2/evolution-chain/526/,,generation-ix
996,frigibax,949,4,45,50.0,False,False,False,40.0,False,False,gray,upright,,https://pokeapi.co/api/v2/evolution-chain/527/,,generation-ix
997,arctibax,950,4,25,50.0,False,False,False,40.0,False,False,gray,upright,frigibax,https://pokeapi.co/api/v2/evolution-chain/527/,,generation-ix
998,baxcalibur,951,4,10,50.0,False,False,False,40.0,False,False,gray,upright,arctibax,https://pokeapi.co/api/v2/evolution-chain/527/,,generation-ix
999,gimmighoul,976,-1,45,50.0,False,False,False,50.0,False,False,brown,blob,,https://pokeapi.co/api/v2/evolution-chain/528/,,generation-ix
1000,gholdengo,977,-1,45,50.0,False,False,False,50.0,False,False,yellow,humanoid,gimmighoul,https://pokeapi.co/api/v2/evolution-chain/528/,,generation-ix
1001,wo-chien,996,-1,6,0.0,False,True,False,50.0,False,False,brown,squiggle,,https://pokeapi.co/api/v2/evolution-chain/529/,,generation-ix
1002,chien-pao,995,-1,6,0.0,False,True,False,50.0,False,False,white,quadruped,,https://pokeapi.co/api/v2/evolution-chain/530/,,generation-ix
1003,ting-lu,994,-1,6,0.0,False,True,False,50.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/531/,,generation-ix
1004,chi-yu,997,-1,6,0.0,False,True,False,50.0,False,False,red,fish,,https://pokeapi.co/api/v2/evolution-chain/532/,,generation-ix
1005,roaring-moon,985,-1,10,0.0,False,False,False,50.0,False,False,green,quadruped,,https://pokeapi.co/api/v2/evolution-chain/533/,,generation-ix
1006,iron-valiant,993,-1,10,0.0,False,False,False,50.0,False,False,white,humanoid,,https://pokeapi.co/api/v2/evolution-chain/534/,,generation-ix
1007,koraidon,998,-1,3,0.0,False,True,False,50.0,False,False,red,upright,,https://pokeapi.co/api/v2/evolution-chain/535/,,generation-ix
1008,miraidon,999,-1,3,0.0,False,True,False,50.0,False,False,blue,quadruped,,https://pokeapi.co/api/v2/evolution-chain/536/,,generation-ix
1009,walking-wake,1011,-1,5,0.0,False,False,False,50.0,False,False,blue,upright,,https://pokeapi.co/api/v2/evolution-chain/537/,,generation-ix
1010,iron-leaves,1012,-1,5,0.0,False,False,False,50.0,False,False,green,quadruped,,https://pokeapi.co/api/v2/evolution-chain/538/,,generation-ix
1011,dipplin,1013,-1,45,0.0,False,False,False,20.0,False,False,green,heads,applin,https://pokeapi.co/api/v2/evolution-chain/442/,,generation-ix
1012,poltchageist,1014,-1,120,0.0,False,False,False,50.0,False,False,green,ball,,https://pokeapi.co/api/v2/evolution-chain/539/,,generation-ix
1013,sinistcha,1015,-1,60,0.0,False,False,False,50.0,False,False,green,ball,poltchageist,https://pokeapi.co/api/v2/evolution-chain/539/,,generation-ix
1014,okidogi,1016,-1,3,0.0,False,True,False,50.0,False,False,black,upright,,https://pokeapi.co/api/v2/evolution-chain/540/,,generation-ix
1015,munkidori,1017,-1,3,0.0,False,True,False,50.0,False,False,black,humanoid,,https://pokeapi.co/api/v2/evolution-chain/541/,,generation-ix
1016,fezandipiti,1018,-1,3,0.0,False,True,False,50.0,False,False,black,wings,,https://pokeapi.co/api/v2/evolution-chain/542/,,generation-ix
1017,ogerpon,1019,-1,5,0.0,False,True,False,50.0,False,False,green,humanoid,,https://pokeapi.co/api/v2/evolution-chain/543/,,generation-ix
1018,archaludon,1020,4,10,50.0,False,False,False,30.0,False,False,white,upright,duraludon,https://pokeapi.co/api/v2/evolution-chain/465/,,generation-ix
1019,hydrapple,1021,4,10,50.0,False,False,False,20.0,False,False,green,heads,dipplin,https://pokeapi.co/api/v2/evolution-chain/442/,,generation-ix
1020,gouging-fire,1022,-1,10,0.0,False,False,False,50.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/544/,,generation-ix
1021,raging-bolt,1023,-1,10,0.0,False,False,False,50.0,False,False,yellow,quadruped,,https://pokeapi.co/api/v2/evolution-chain/545/,,generation-ix
1022,iron-boulder,1024,-1,10,0.0,False,False,False,50.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/547/,,generation-ix
1023,iron-crown,1025,-1,10,0.0,False,False,False,50.0,False,False,blue,quadruped,,https://pokeapi.co/api/v2/evolution-chain/546/,,generation-ix
1024,terapagos,1026,-1,255,50.0,False,True,False,5.0,False,False,blue,quadruped,,https://pokeapi.co/api/v2/evolution-chain/548/,,generation-ix
1025,pecharunt,1027,-1,3,0.0,False,False,True,20.0,False,False,purple,ball,,https://pokeapi.co/api/v2/evolution-chain/549/,,generation-ix
